table,portal_id,content_type,record_id,source_path,field,old_value_sample,new_value_sample,repair_type,confidence,reason,applied
language_prompts,language,prompt,language-prompt-daily-journal,content-source/_normalized\language\prompts\language-prompt-daily-journal.json,slug,,language-prompt-daily-journal,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-daily-journal,content-source/_normalized\language\prompts\language-prompt-daily-journal.json,title_en,,Daily Journal,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-daily-journal,content-source/_normalized\language\prompts\language-prompt-daily-journal.json,data.prompt_text_ar,,Review my daily journal entry and suggest better v,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-debate-opponent,content-source/_normalized\language\prompts\language-prompt-debate-opponent.json,slug,,language-prompt-debate-opponent,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-debate-opponent,content-source/_normalized\language\prompts\language-prompt-debate-opponent.json,title_en,,Debate Opponent,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-debate-opponent,content-source/_normalized\language\prompts\language-prompt-debate-opponent.json,data.prompt_text_ar,,Argue against my opinion on [الموضوع]. My opinion ,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-email-drafter,content-source/_normalized\language\prompts\language-prompt-email-drafter.json,slug,,language-prompt-email-drafter,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-email-drafter,content-source/_normalized\language\prompts\language-prompt-email-drafter.json,title_en,,Email Drafter,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-email-drafter,content-source/_normalized\language\prompts\language-prompt-email-drafter.json,data.prompt_text_ar,,Help me draft a professional email about [الموضوع],data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-grammar-checker,content-source/_normalized\language\prompts\language-prompt-grammar-checker.json,slug,,language-prompt-grammar-checker,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-grammar-checker,content-source/_normalized\language\prompts\language-prompt-grammar-checker.json,title_en,,Grammar Checker,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-grammar-checker,content-source/_normalized\language\prompts\language-prompt-grammar-checker.json,data.prompt_text_ar,,Correct my grammar and explain the mistakes: [النص,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-idiom-explainer,content-source/_normalized\language\prompts\language-prompt-idiom-explainer.json,slug,,language-prompt-idiom-explainer,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-idiom-explainer,content-source/_normalized\language\prompts\language-prompt-idiom-explainer.json,title_en,,Idiom Explainer,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-idiom-explainer,content-source/_normalized\language\prompts\language-prompt-idiom-explainer.json,data.prompt_text_ar,,Explain the idiom [المصطلح] and give 3 examples.,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-listening-comprehension,content-source/_normalized\language\prompts\language-prompt-listening-comprehension.json,slug,,language-prompt-listening-comprehension,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-listening-comprehension,content-source/_normalized\language\prompts\language-prompt-listening-comprehension.json,title_en,,Listening Comprehension,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-listening-comprehension,content-source/_normalized\language\prompts\language-prompt-listening-comprehension.json,data.prompt_text_ar,,Write a short dialogue about [الموضوع] and generat,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-paragraph-improver,content-source/_normalized\language\prompts\language-prompt-paragraph-improver.json,slug,,language-prompt-paragraph-improver,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-paragraph-improver,content-source/_normalized\language\prompts\language-prompt-paragraph-improver.json,title_en,,Paragraph Improver,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-paragraph-improver,content-source/_normalized\language\prompts\language-prompt-paragraph-improver.json,data.prompt_text_ar,,Rewrite this paragraph to make it sound more natur,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-phrasal-verb-story,content-source/_normalized\language\prompts\language-prompt-phrasal-verb-story.json,slug,,language-prompt-phrasal-verb-story,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-phrasal-verb-story,content-source/_normalized\language\prompts\language-prompt-phrasal-verb-story.json,title_en,,Phrasal Verb Story,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-phrasal-verb-story,content-source/_normalized\language\prompts\language-prompt-phrasal-verb-story.json,data.prompt_text_ar,,Write a story focusing on phrasal verbs related to,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-presentation-prep,content-source/_normalized\language\prompts\language-prompt-presentation-prep.json,slug,,language-prompt-presentation-prep,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-presentation-prep,content-source/_normalized\language\prompts\language-prompt-presentation-prep.json,title_en,,Presentation Prep,title_en_generated,high,Generated English title from slug with acronym handling,yes
language_prompts,language,prompt,language-prompt-presentation-prep,content-source/_normalized\language\prompts\language-prompt-presentation-prep.json,data.prompt_text_ar,,Give me feedback on the opening of my presentation,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-prompt-1,content-source/_normalized\language\prompts\language-prompt-prompt-1.json,slug,,language-prompt-prompt-1,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-prompt-1,content-source/_normalized\language\prompts\language-prompt-prompt-1.json,data.prompt_text_ar,,قم بدور متحدث أصلي للغة الإنجليزية.,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-prompt-10,content-source/_normalized\language\prompts\language-prompt-prompt-10.json,slug,,language-prompt-prompt-10,slug_filled,high,Filled slug from id,yes
language_prompts,language,prompt,language-prompt-prompt-10,content-source/_normalized\language\prompts\language-prompt-prompt-10.json,data.prompt_text_ar,,أعطني كلمات عشوائية لأكون منها جملاً.,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
language_prompts,language,prompt,language-prompt-prompt-2,content-source/_normalized\language\prompts\language-prompt-prompt-2.json,slug,,language-prompt-prompt-2,slug_filled,high,Filled slug from id,yes
